id,created_at,screen_name,u_created_at,statuses_count,followers,friends,location,profile_background_color,text
ID_1265518377839271937,5/27/2020 5:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230783,25426,27261,"Taos, New Mexico, USA",8B542B,SteamDrills -Hidden in our very ordinariness is our heroism Resist NoKXL Climate #NoDAPL
ID_1265519590811058177,5/27/2020 5:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3658,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: Each year  services provided by biodiversity are worth an estimated more than one and… https://t.co/bSCaryOH1G
ID_1265527907704766471,5/27/2020 6:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17109,52498,17726,"Glasgow, Scotland",C0DEED,"""The OIL INDUSTRY is NOT your FRIEND.""

""Whatever it might say about its ethical credentials  while it CONTINUES to… https://t.co/aIhHXftMBv"
ID_1265535544639000578,5/27/2020 6:49,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335443,1808,1860,Vancouver and London,C0DEED,How weapons manufacturers are preparing for climate change - Unearthed https://t.co/Q2lBa6ZkXC
ID_1265536339568713728,5/27/2020 6:52,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335446,1808,1860,Vancouver and London,C0DEED,Big Oil Loses Bid to Move California Climate Court Fight (2) https://t.co/17qpwDEzpH
ID_1265537973996699649,5/27/2020 6:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17110,52500,17726,"Glasgow, Scotland",C0DEED,"To fight climate change we need to imagine a better future.

I spoke with @smilingmk who is helping to improve the… https://t.co/B5CR3frQ4a"
ID_1265558106701881344,5/27/2020 8:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17113,52500,17726,"Glasgow, Scotland",C0DEED,"""In recent years we have been sold a lie: that ordinary people are to blame for the climate crisis.""

""It’s our spe… https://t.co/s9KLxiEe4b"
ID_1265562736374755329,5/27/2020 8:37,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28225,2459,281,Caribbean,F5F8FA,"Daily #temperatures anomalies 27.05.20
Ongoing heatwave in #arctic circle   near  ESAS. It weakened a bit  over Sib… https://t.co/T8EOIZrYtz"
ID_1265564889004859392,5/27/2020 8:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3659,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: Of the people living in extreme poverty  over 90% are dependent on forests for at leas… https://t.co/yxKNBHpPAD
ID_1265567060140208129,5/27/2020 8:54,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28226,2459,281,Caribbean,F5F8FA,"Daily sea surface temps (SST) anomalies 
25.05.2020
Small La Nina becoming visible   (which should cool the planet)… https://t.co/fNlZMVYVXM"
ID_1265572754608267271,5/27/2020 9:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230792,25425,27261,"Taos, New Mexico, USA",8B542B,Someone has to lead &amp; that someone is every single one of us. SteamDrills #Climate #Heroes https://t.co/1q75cRlAbT https://t.co/W1f0TYKueH
ID_1265573501932654592,5/27/2020 9:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230793,25425,27261,"Taos, New Mexico, USA",8B542B,SteamDrills Whole mountains had vanished since his peach-fuzz days.Flattening Appalachia was as ordinary to Jack as shaving Climate #5Star
ID_1265573778194661381,5/27/2020 9:21,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28229,2459,281,Caribbean,F5F8FA,"#methane  and #co2 #emissions all over the world  26.05.2020
Check out Scandinavia and baltic countries
Look at the… https://t.co/32gilgfQfg"
ID_1265574152284635137,5/27/2020 9:22,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28230,2459,281,Caribbean,F5F8FA,"#methane in #Arctic   25.05.20
No emissions visible on the daily map in the arctic. good news 
Scandinavia  is the… https://t.co/W3Q8zKSe8B"
ID_1265578239461711874,5/27/2020 9:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17115,52503,17726,"Glasgow, Scotland",C0DEED,"“The political landscape is polarised  sea levels are rising and climate fires are burning.""

“We have only a very… https://t.co/IEXFmKwMtp"
ID_1265578766232965120,5/27/2020 9:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230795,25425,27261,"Taos, New Mexico, USA",8B542B,SteamDrills -There are three hundred million American heroes  each one just waiting to be called Occupy #OWS #NoKXL Climate #Resist
ID_1265581541939466241,5/27/2020 9:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230798,25425,27261,"Taos, New Mexico, USA",8B542B,SteamDrills -This whole world is propelled by https://t.co/wB2uYb8Buj's the fuel that got us where we are today  no… https://t.co/0PgqHwZDOw
ID_1265589656109924353,5/27/2020 10:24,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90721,38457,27687,"Ottawa, Ontario",131516,"@DCTFTW Climate deniers have such a command of the English language.

Listen to the science.

- #climatebrawl #climatecrisis #climatechange"
ID_1265599286718464003,5/27/2020 11:02,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90725,38458,27690,"Ottawa, Ontario",131516,"Mother Nature: ""We must flatten the curve. We can do this together.""

- #climatecrisis #climatechange #climatebrawl https://t.co/skxwbkAoa0"
ID_1265599836134543361,5/27/2020 11:04,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90726,38458,27690,"Ottawa, Ontario",131516,@Lumberist @GretaThunberg Hey Chris  worry about what your home is doing before worrying about foreign countries.… https://t.co/XhHb3v7qKT
ID_1265608438316281856,5/27/2020 11:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17118,52505,17726,"Glasgow, Scotland",C0DEED,Climate change is a health emergency. As physicians  we regularly see the ways in which it’s already damaging the h… https://t.co/62HhsyuR3h
ID_1265610187378917376,5/27/2020 11:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3660,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: Did you know that without clean  safe  healthy and sustainable ecosystems  numerous hu… https://t.co/fQJU2B6j4v
ID_1265612935726055425,5/27/2020 11:56,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90729,38459,27640,"Ottawa, Ontario",131516,"The CO2VID crisis was here before #COVID19 crisis and it will still be here after it leaves.

- #climatecrisis… https://t.co/7t0Zb5blHC"
ID_1265616073270984705,5/27/2020 12:09,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11573,118,85,"Coyoacán, Mexico City",C0DEED,#COVID19Recovery Will Be #EcologicalTransition  Or It Won't Be A Recovery | #ClimateCrisis #CommunityEnergy… https://t.co/UpfAAoaWes
ID_1265618504654323712,5/27/2020 12:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17119,52506,17726,"Glasgow, Scotland",C0DEED,The stark reality of climate change is that even the cities that seem best defended against rising sea levels face… https://t.co/v22gSUUSmf
ID_1265624122874363904,5/27/2020 12:41,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28236,2462,281,Caribbean,F5F8FA,"@GretaThunberg @uniper_energy @Fortum More bad news yesterday 

https://t.co/O4TbtvVn8m

Keep an eye on the arctic.… https://t.co/1tjWaDHhW3"
ID_1265625286126829568,5/27/2020 12:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3661,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: RT @JoyceMsuya: The #COVID19 pandemic is a reminder that human health is linked to the… https://t.co/Cmipa9Nd7c
ID_1265625668194390017,5/27/2020 12:47,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48337,1478,4475,"Florida, USA",0,Big Oil loses appeal  climate suits go to California courts - https://t.co/3yhj8OwIZN #GoogleAlerts
ID_1265625807478820865,5/27/2020 12:48,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48343,1478,4475,"Florida, USA",0,Climate change  displacement  and managed retreat in coastal India - https://t.co/4zekCKJ4fS #GoogleAlerts
ID_1265625856929681408,5/27/2020 12:48,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48345,1478,4475,"Florida, USA",0,Big Oil loses appeal  climate suits go to California courts - https://t.co/21MyAUHWKV #GoogleAlerts
ID_1265625895982817280,5/27/2020 12:48,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48347,1478,4475,"Florida, USA",0,Climate change  displacement  and managed retreat in coastal India - https://t.co/4uuTKHPUjr #GoogleAlerts
ID_1265625936193638400,5/27/2020 12:48,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48349,1478,4475,"Florida, USA",0,3 Steps to Scaling Up Nature-Based Solutions for Climate Adaptation - https://t.co/C5D7TjDEbT #GoogleAlerts
ID_1265625956645027840,5/27/2020 12:48,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48350,1478,4475,"Florida, USA",0,Cyclone Amphan Puts Focus Back on Millions Displaced by Climate Disasters - https://t.co/840zBgHLYF #GoogleAlerts
ID_1265626148051906561,5/27/2020 12:49,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48356,1477,4475,"Florida, USA",0,NC's Turning Point for Climate Science - https://t.co/1QbH4yWhZe #GoogleAlerts
ID_1265626168625106945,5/27/2020 12:49,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48357,1478,4475,"Florida, USA",0,NC's Turning Point For Climate Science - https://t.co/qFo7HAZxoi #GoogleAlerts
ID_1265626232487653376,5/27/2020 12:49,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48359,1478,4475,"Florida, USA",0,Big Oil loses appeal  climate suits go to California courts - https://t.co/BzTyZQsb6U #GoogleAlerts
ID_1265626296446529537,5/27/2020 12:49,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48361,1478,4475,"Florida, USA",0,Cyclone Amphan Reinforces Urgent Need for Climate Adaptation Planning - https://t.co/MvVlOwxg7S #GoogleAlerts
ID_1265626322686095360,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48362,1478,4475,"Florida, USA",0,3 Steps to Scaling Up Nature-Based Solutions for Climate Adaptation - https://t.co/K3BP1qsYUY #GoogleAlerts
ID_1265626343028461571,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48363,1478,4475,"Florida, USA",0,Researchers examine climate change perception among specialty-crop producers - https://t.co/MOq6O70xMS #GoogleAlerts
ID_1265626360522866692,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48364,1478,4475,"Florida, USA",0,To address climate change  automakers must collaborate for system change - https://t.co/xVr7ZSaKe7 #GoogleAlerts
ID_1265626379883884544,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48365,1478,4475,"Florida, USA",0,EIT Climate-KIC is restructuring to deliver systems transformation for climate change - https://t.co/0j4KKvNGso #GoogleAlerts
ID_1265626421612994561,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48366,1478,4475,"Florida, USA",0,NC's Turning Point For Climate Science - https://t.co/CxSDeT6flV #GoogleAlerts
ID_1265626462943621121,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48367,1478,4475,"Florida, USA",0,The impact of climate change on public health policies - https://t.co/bUuryq4nxK #GoogleAlerts
ID_1265626482199736320,5/27/2020 12:50,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48368,1478,4475,"Florida, USA",0,NC's Turning Point For Climate Science - https://t.co/5yTKcEDKqM #GoogleAlerts
ID_1265626586184892416,5/27/2020 12:51,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48371,1478,4475,"Florida, USA",0,West York school board scraps textbook over climate change portions - https://t.co/jdFhu5y4GP #GoogleAlerts
ID_1265626665608232966,5/27/2020 12:51,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48373,1478,4475,"Florida, USA",0,Climate change could dramatically reduce US snowstorms - https://t.co/QBIC4vprJu #GoogleAlerts
ID_1265626706636869632,5/27/2020 12:51,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48375,1478,4475,"Florida, USA",0,Pandemics are indicators of ecosystem damage as storms are of climate change - https://t.co/KOyA2oAEKY #GoogleAlerts
ID_1265627166496169984,5/27/2020 12:53,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48376,1478,4475,"Florida, USA",0,Pandemics are indicators of ecosystem damage as storms are of climate change - https://t.co/xX2hIQwb1D #GoogleAlerts
ID_1265627187694231553,5/27/2020 12:53,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48377,1478,4475,"Florida, USA",0,In Focus: As climate change worsens  combined sewers pose new issues - https://t.co/V7GIf0PzUH #GoogleAlerts
ID_1265627208045023232,5/27/2020 12:53,BlondieClimate,Tue Dec 05 21:32:20 +0000 2017,48378,1478,4475,"Florida, USA",0,Entrepreneurs  scientists work together on crop that fights climate change - https://t.co/a12i7CdGcE #GoogleAlerts
ID_1265628083350056960,5/27/2020 12:57,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90730,38459,27641,"Ottawa, Ontario",131516,"@Lumberist @GretaThunberg Making fun of people's names are what little children do. 

Adults listen to the science.… https://t.co/UlNTRlobEg"
ID_1265628554571722754,5/27/2020 12:58,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28238,2464,281,Caribbean,F5F8FA,"Daily CO2
Mauna Loa Obs
26.05 2020 417.7 ppm
26.05 2019 414.06 ppm
+3.64 / 1 yr
39.8 years to double Co2 ppm and re… https://t.co/faM6CEHJrR"
ID_1265628571218796547,5/27/2020 12:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17120,52505,17726,"Glasgow, Scotland",C0DEED,"""Journalists need to understand that climate change is here and there are victims  there are people who are sufferi… https://t.co/XtncWkOrrp"
ID_1265629154608926720,5/27/2020 13:01,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90732,38459,27641,"Ottawa, Ontario",131516,"The ""science"" of climate deniers is different  but... provides lots of proof that:

CLIMATE DENIAL IS A LOST CAUSE… https://t.co/SbAfkqfv4I"
ID_1265631215673057281,5/27/2020 13:09,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90733,38460,27646,"Ottawa, Ontario",131516,@keepcndstrong @Lumberist @GretaThunberg Thanks  Mike. Your support and kind words are important to me. 👍🤓
ID_1265633039192862721,5/27/2020 13:16,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90734,38461,27647,"Ottawa, Ontario",131516,@Lumberist @keepcndstrong @GretaThunberg Thank you again for confirming your degree of maturity.
ID_1265633334094376960,5/27/2020 13:17,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28239,2465,281,Caribbean,F5F8FA,"26.05.20 daily ice sheet 
#Arctic
As usual  totally depressing 
2sd lowest reading ever. 

No snow  soon no ice:Alb… https://t.co/MZyCiYKfmH"
ID_1265637375172100096,5/27/2020 13:33,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90735,38461,27647,"Ottawa, Ontario",131516,"@Lumberist @keepcndstrong @GretaThunberg Thank you for sharing your science with us. 

Your tweets demonstrate your… https://t.co/Fnm2tIVKRr"
ID_1265638637288525824,5/27/2020 13:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17120,52505,17726,"Glasgow, Scotland",C0DEED,"Since the 1990s:

Global temperatures have warmed by half a degree;

Arctic sea ice has shrunk by almost 2 million… https://t.co/T0JWdCNMRY"
ID_1265638760756248576,5/27/2020 13:39,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90737,38461,27648,"Ottawa, Ontario",131516,@carolecadwalla Please join the friends of #climatebrawl as we challenge the lies  slander and propaganda against t… https://t.co/2XAcIPkFPC
ID_1265639170787196933,5/27/2020 13:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230850,25425,27262,"Taos, New Mexico, USA",8B542B,SteamDrills -I'll help you! she said. You're just a kid  he laughed.I won't always be. I'll grow  she promised #Climate #KeepItInTheGround
ID_1265639439839244288,5/27/2020 13:42,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230853,25425,27262,"Taos, New Mexico, USA",8B542B,What will you do? Powerful 5Star Answers Now on #Kindle Free w/ print book https://t.co/LfycxxLeGv Climate https://t.co/ACdknZNNfw
ID_1265646806689595393,5/27/2020 14:11,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11582,118,85,"Coyoacán, Mexico City",C0DEED,It Will Get Darker Before the Dawn | #COVID19Crisis #EconomicImpact #Pandemic #GlobalEconomy #Denial… https://t.co/r2GpfAlqYk
ID_1265648703760732162,5/27/2020 14:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17120,52507,17726,"Glasgow, Scotland",C0DEED,"“The sea is eating all the sand ”

“Before  the sand used to stretch out far  and when we swam we could see the sea… https://t.co/2qH0xyVLz4"
ID_1265649014021804033,5/27/2020 14:20,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28242,2465,281,Caribbean,F5F8FA,"Warmest daily temperatures
50 Pakistan India 
47 Iran
45 Senegal  
44  UAE Kuwait 
43  Mali  Saudi Arabia Chad
42 O… https://t.co/Q9HgMQjujI"
ID_1265652994865070084,5/27/2020 14:36,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90742,38464,27650,"Ottawa, Ontario",131516,"COVID19 = Corona VIrus Disease 2019

CO2HSD92 = CO2 Homo Sapien Disease 1992 (Rio conf.)

Two global crises!

Two c… https://t.co/K1qpiUOgcm"
ID_1265655374297927682,5/27/2020 14:45,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90743,38465,27650,"Ottawa, Ontario",131516,Grand Poobah @realdonaldtrump orders “big action” against Twitter. All ye  bow before the climate denictator or fac… https://t.co/3h8Akwj8V0
ID_1265655570599677953,5/27/2020 14:46,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3662,179,462,"Toronto, Ontario, Canada",709397,"#cc #climatechange RT @UNEP: RT @andersen_inger: ""If nothing else  this pandemic has made us understand that there… https://t.co/9yigalMd5Z"
ID_1265658770052374528,5/27/2020 14:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17123,52505,17726,"Glasgow, Scotland",C0DEED,"""Climate change affects human health by altering exposures to heatwaves  floods  droughts and other extreme events""… https://t.co/1S27zMAwoO"
ID_1265677879519526912,5/27/2020 16:14,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47488,1814,3770,troposphere,22330,@ianrowley677 @TheDisproof @JoeTheAtheist @OscarsWild1 @Ceist8 @ancistroneura @PolAnimalAus @Dribelo1 @RuleByLogic… https://t.co/VoAeZxLx7T
ID_1265679232119836673,5/27/2020 16:20,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90746,38469,27653,"Ottawa, Ontario",131516,"A simple molecule that is a trace gas in the atmosphere is changing the entire climate across the globe.

Who would… https://t.co/QAAALNRuKS"
ID_1265680665355284481,5/27/2020 16:26,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47492,1814,3770,troposphere,22330,@ianrowley677 @TheDisproof @JoeTheAtheist @OscarsWild1 @Ceist8 @ancistroneura @PolAnimalAus @Dribelo1 @RuleByLogic… https://t.co/E1xkSaxwpG
ID_1265688969133436928,5/27/2020 16:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17126,52507,17726,"Glasgow, Scotland",C0DEED,"""I’m here to explain why climate science matters.""

""We've witnessed record-breaking storms  precipitation  heat wa… https://t.co/coSuucc7bS"
ID_1265689508760236033,5/27/2020 17:01,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230869,25423,27263,"Taos, New Mexico, USA",8B542B,"""So eminently practical that your jaw literally drops as you stagger beneath the shock of your huge ""aha"" moment. S… https://t.co/4QRPT3R5At"
ID_1265696815556562944,5/27/2020 17:30,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90749,38472,27655,"Ottawa, Ontario",131516,"I  too  am a big fan of NASA - https://t.co/ST9cnI0XOy

- #climatecrisis #climatebrawl #climatechange #Election2020"
ID_1265699035370815488,5/27/2020 17:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17127,52507,17726,"Glasgow, Scotland",C0DEED,"11 000 scientists

“We declare clearly and unequivocally that planet Earth is facing a climate emergency ”

Sadly … https://t.co/6LBfHKWGA8"
